"Posição","Nome","Localidade","2005","2009","Unidade","Multiplicador"
"2.1","Eletrocardiógrafo","Rio Grande do Norte",,"343","equipamentos",1
"2.1","Eletrocardiógrafo","Paraíba",,"406","equipamentos",1
"2.1","Eletrocardiógrafo","Pernambuco",,"966","equipamentos",1
"2.1","Eletrocardiógrafo","Alagoas",,"211","equipamentos",1
"2.1","Eletrocardiógrafo","Sergipe",,"211","equipamentos",1
"2.1","Eletrocardiógrafo","Bahia",,"1300","equipamentos",1
"2.1","Eletrocardiógrafo","Minas Gerais",,"3706","equipamentos",1
"2.1","Eletrocardiógrafo","Espírito Santo",,"509","equipamentos",1
"2.1","Eletrocardiógrafo","Rio de Janeiro",,"3515","equipamentos",1
"2.1","Eletrocardiógrafo","São Paulo",,"7027","equipamentos",1
"2.1","Eletrocardiógrafo","Paraná",,"1160","equipamentos",1
"2.1","Eletrocardiógrafo","Santa Catarina",,"853","equipamentos",1
"2.1","Eletrocardiógrafo","Rio Grande do Sul",,"1381","equipamentos",1
"2.1","Eletrocardiógrafo","Mato Grosso do Sul",,"305","equipamentos",1
"2.1","Eletrocardiógrafo","Mato Grosso",,"303","equipamentos",1
"2.1","Eletrocardiógrafo","Goiás",,"744","equipamentos",1
"2.1","Eletrocardiógrafo","Distrito Federal",,"410","equipamentos",1
"2.2","Eletroencefalógrafo","Rondônia",,"21","equipamentos",1
"2.2","Eletroencefalógrafo","Acre",,"4","equipamentos",1
"2.2","Eletroencefalógrafo","Amazonas",,"24","equipamentos",1
"2.2","Eletroencefalógrafo","Roraima",,"3","equipamentos",1
"2.2","Eletroencefalógrafo","Pará",,"58","equipamentos",1
"2.2","Eletroencefalógrafo","Amapá",,"7","equipamentos",1
"2.2","Eletroencefalógrafo","Tocantins",,"8","equipamentos",1
"2.2","Eletroencefalógrafo","Maranhão",,"49","equipamentos",1
"2.2","Eletroencefalógrafo","Piauí",,"29","equipamentos",1
"2.2","Eletroencefalógrafo","Ceará",,"75","equipamentos",1
"2.2","Eletroencefalógrafo","Rio Grande do Norte",,"40","equipamentos",1
"2.2","Eletroencefalógrafo","Paraíba",,"56","equipamentos",1
"2.2","Eletroencefalógrafo","Pernambuco",,"75","equipamentos",1
"2.2","Eletroencefalógrafo","Alagoas",,"19","equipamentos",1
"2.2","Eletroencefalógrafo","Sergipe",,"144","equipamentos",1
"2.2","Eletroencefalógrafo","Bahia",,"253","equipamentos",1
"2.2","Eletroencefalógrafo","Minas Gerais",,"371","equipamentos",1
"2.2","Eletroencefalógrafo","Espírito Santo",,"59","equipamentos",1
"2.2","Eletroencefalógrafo","Rio de Janeiro",,"411","equipamentos",1
"2.2","Eletroencefalógrafo","São Paulo",,"714","equipamentos",1
"2.2","Eletroencefalógrafo","Paraná",,"182","equipamentos",1
"2.2","Eletroencefalógrafo","Santa Catarina",,"77","equipamentos",1
"2.2","Eletroencefalógrafo","Rio Grande do Sul",,"156","equipamentos",1
"2.2","Eletroencefalógrafo","Mato Grosso do Sul",,"46","equipamentos",1
"2.2","Eletroencefalógrafo","Mato Grosso",,"50","equipamentos",1
"2.2","Eletroencefalógrafo","Goiás",,"108","equipamentos",1
"2.2","Eletroencefalógrafo","Distrito Federal",,"84","equipamentos",1
"2.3","Equipamento de hemodiálise","Rondônia",,"75","equipamentos",1
"2.3","Equipamento de hemodiálise","Acre",,"16","equipamentos",1
"2.3","Equipamento de hemodiálise","Amazonas",,"113","equipamentos",1
"2.3","Equipamento de hemodiálise","Roraima",,"18","equipamentos",1
"2.3","Equipamento de hemodiálise","Pará",,"269","equipamentos",1
"2.3","Equipamento de hemodiálise","Amapá",,"3","equipamentos",1
"2.3","Equipamento de hemodiálise","Tocantins",,"68","equipamentos",1
"2.3","Equipamento de hemodiálise","Maranhão",,"269","equipamentos",1
"2.3","Equipamento de hemodiálise","Piauí",,"262","equipamentos",1
"2.3","Equipamento de hemodiálise","Ceará",,"645","equipamentos",1
"2.3","Equipamento de hemodiálise","Rio Grande do Norte",,"265","equipamentos",1
"2.3","Equipamento de hemodiálise","Paraíba",,"197","equipamentos",1
"2.3","Equipamento de hemodiálise","Pernambuco",,"899","equipamentos",1
"2.3","Equipamento de hemodiálise","Alagoas",,"257","equipamentos",1
"2.3","Equipamento de hemodiálise","Sergipe",,"137","equipamentos",1
"2.3","Equipamento de hemodiálise","Bahia",,"1159","equipamentos",1
"2.3","Equipamento de hemodiálise","Minas Gerais",,"2305","equipamentos",1
"2.3","Equipamento de hemodiálise","Espírito Santo",,"354","equipamentos",1
"2.3","Equipamento de hemodiálise","Rio de Janeiro",,"2248","equipamentos",1
"2.3","Equipamento de hemodiálise","São Paulo",,"4824","equipamentos",1
"2.3","Equipamento de hemodiálise","Paraná",,"1014","equipamentos",1
"2.3","Equipamento de hemodiálise","Santa Catarina",,"458","equipamentos",1
"2.3","Equipamento de hemodiálise","Rio Grande do Sul",,"1518","equipamentos",1
"2.3","Equipamento de hemodiálise","Mato Grosso do Sul",,"285","equipamentos",1
"2.3","Equipamento de hemodiálise","Mato Grosso",,"192","equipamentos",1
"2.3","Equipamento de hemodiálise","Goiás",,"615","equipamentos",1
"2.3","Equipamento de hemodiálise","Distrito Federal",,"315","equipamentos",1
"2.4","Mamógrafo",,,,"",""
"2.4.1","Com comando simples","Rondônia",,"19","equipamentos",1
"2.4.1","Com comando simples","Acre",,"9","equipamentos",1
"2.4.1","Com comando simples","Amazonas",,"23","equipamentos",1
"2.4.1","Com comando simples","Roraima",,"4","equipamentos",1
"2.4.1","Com comando simples","Pará",,"61","equipamentos",1
"2.4.1","Com comando simples","Amapá",,"5","equipamentos",1
"2.4.1","Com comando simples","Tocantins",,"19","equipamentos",1
"2.4.1","Com comando simples","Maranhão",,"43","equipamentos",1
"2.4.1","Com comando simples","Piauí",,"31","equipamentos",1
"2.4.1","Com comando simples","Ceará",,"72","equipamentos",1
"2.4.1","Com comando simples","Rio Grande do Norte",,"33","equipamentos",1
"2.4.1","Com comando simples","Paraíba",,"40","equipamentos",1
"2.4.1","Com comando simples","Pernambuco",,"87","equipamentos",1
"2.4.1","Com comando simples","Alagoas",,"40","equipamentos",1
"2.4.1","Com comando simples","Sergipe",,"17","equipamentos",1
"2.4.1","Com comando simples","Bahia",,"216","equipamentos",1
"2.4.1","Com comando simples","Minas Gerais",,"415","equipamentos",1
"2.4.1","Com comando simples","Espírito Santo",,"58","equipamentos",1
"2.4.1","Com comando simples","Rio de Janeiro",,"399","equipamentos",1
"2.4.1","Com comando simples","São Paulo",,"912","equipamentos",1
"2.4.1","Com comando simples","Paraná",,"162","equipamentos",1
"2.4.1","Com comando simples","Santa Catarina",,"114","equipamentos",1
"2.4.1","Com comando simples","Rio Grande do Sul",,"240","equipamentos",1
"2.4.1","Com comando simples","Mato Grosso do Sul",,"43","equipamentos",1
"2.4.1","Com comando simples","Mato Grosso",,"50","equipamentos",1
"2.4.1","Com comando simples","Goiás",,"114","equipamentos",1
"2.4.1","Com comando simples","Distrito Federal",,"70","equipamentos",1
"2.4.2","Com estéreo-taxia","Rondônia",,"3","equipamentos",1
"2.4.2","Com estéreo-taxia","Acre",,"2","equipamentos",1
"2.4.2","Com estéreo-taxia","Amazonas",,"7","equipamentos",1
"2.4.2","Com estéreo-taxia","Pará",,"13","equipamentos",1
"2.4.2","Com estéreo-taxia","Amapá",,"1","equipamentos",1
"2.4.2","Com estéreo-taxia","Tocantins",,"5","equipamentos",1
"2.4.2","Com estéreo-taxia","Maranhão",,"13","equipamentos",1
"2.4.2","Com estéreo-taxia","Piauí",,"15","equipamentos",1
"2.4.2","Com estéreo-taxia","Ceará",,"24","equipamentos",1
"2.4.2","Com estéreo-taxia","Rio Grande do Norte",,"10","equipamentos",1
"2.4.2","Com estéreo-taxia","Paraíba",,"17","equipamentos",1
"2.4.2","Com estéreo-taxia","Pernambuco",,"23","equipamentos",1
"2.4.2","Com estéreo-taxia","Alagoas",,"5","equipamentos",1
"2.4.2","Com estéreo-taxia","Sergipe",,"11","equipamentos",1
"2.4.2","Com estéreo-taxia","Bahia",,"45","equipamentos",1
"2.4.2","Com estéreo-taxia","Minas Gerais",,"90","equipamentos",1
"2.4.2","Com estéreo-taxia","Espírito Santo",,"19","equipamentos",1
"2.4.2","Com estéreo-taxia","Rio de Janeiro",,"133","equipamentos",1
"2.4.2","Com estéreo-taxia","São Paulo",,"231","equipamentos",1
"2.4.2","Com estéreo-taxia","Paraná",,"34","equipamentos",1
"2.4.2","Com estéreo-taxia","Santa Catarina",,"25","equipamentos",1
"2.4.2","Com estéreo-taxia","Rio Grande do Sul",,"63","equipamentos",1
"2.4.2","Com estéreo-taxia","Mato Grosso do Sul",,"8","equipamentos",1
"2.4.2","Com estéreo-taxia","Mato Grosso",,"15","equipamentos",1
"2.4.2","Com estéreo-taxia","Goiás",,"21","equipamentos",1
"2.4.2","Com estéreo-taxia","Distrito Federal",,"14","equipamentos",1
"2.5","Raio X",,,,"",""
"2.5.1","Até 100mA","Rondônia",,"36","equipamentos",1
"2.5.1","Até 100mA","Acre",,"11","equipamentos",1
"2.5.1","Até 100mA","Amazonas",,"107","equipamentos",1
"2.5.1","Até 100mA","Roraima",,"3","equipamentos",1
"2.5.1","Até 100mA","Pará",,"144","equipamentos",1
"2.5.1","Até 100mA","Amapá",,"3","equipamentos",1
"2.5.1","Até 100mA","Tocantins",,"65","equipamentos",1
"2.5.1","Até 100mA","Maranhão",,"140","equipamentos",1
"2.5.1","Até 100mA","Piauí",,"51","equipamentos",1
"2.5.1","Até 100mA","Ceará",,"156","equipamentos",1
"2.5.1","Até 100mA","Rio Grande do Norte",,"66","equipamentos",1
"2.5.1","Até 100mA","Paraíba",,"118","equipamentos",1
"2.5.1","Até 100mA","Pernambuco",,"187","equipamentos",1
"2.5.1","Até 100mA","Alagoas",,"50","equipamentos",1
"2.5.1","Até 100mA","Sergipe",,"51","equipamentos",1
"2.5.1","Até 100mA","Bahia",,"315","equipamentos",1
"2.5.1","Até 100mA","Minas Gerais",,"652","equipamentos",1
"2.5.1","Até 100mA","Espírito Santo",,"84","equipamentos",1
"2.5.1","Até 100mA","Rio de Janeiro",,"807","equipamentos",1
"2.5.1","Até 100mA","São Paulo",,"1616","equipamentos",1
"2.5.1","Até 100mA","Paraná",,"356","equipamentos",1
"2.5.1","Até 100mA","Santa Catarina",,"197","equipamentos",1
"2.5.1","Até 100mA","Rio Grande do Sul",,"255","equipamentos",1
"2.5.1","Até 100mA","Mato Grosso do Sul",,"74","equipamentos",1
"2.5.1","Até 100mA","Mato Grosso",,"93","equipamentos",1
"2.5.1","Até 100mA","Goiás",,"191","equipamentos",1
"2.5.1","Até 100mA","Distrito Federal",,"71","equipamentos",1
"2.5.2","100 a 500mA","Rondônia",,"57","equipamentos",1
"2.5.2","100 a 500mA","Acre",,"19","equipamentos",1
"2.5.2","100 a 500mA","Amazonas",,"76","equipamentos",1
"2.5.2","100 a 500mA","Roraima",,"16","equipamentos",1
"2.5.2","100 a 500mA","Pará",,"231","equipamentos",1
"2.5.2","100 a 500mA","Amapá",,"16","equipamentos",1
"2.5.2","100 a 500mA","Tocantins",,"44","equipamentos",1
"2.5.2","100 a 500mA","Maranhão",,"163","equipamentos",1
"2.5.2","100 a 500mA","Piauí",,"123","equipamentos",1
"2.5.2","100 a 500mA","Ceará",,"239","equipamentos",1
"2.5.2","100 a 500mA","Rio Grande do Norte",,"110","equipamentos",1
"2.5.2","100 a 500mA","Paraíba",,"97","equipamentos",1
"2.5.2","100 a 500mA","Pernambuco",,"260","equipamentos",1
"2.5.2","100 a 500mA","Alagoas",,"60","equipamentos",1
"2.5.2","100 a 500mA","Sergipe",,"51","equipamentos",1
"2.5.2","100 a 500mA","Bahia",,"561","equipamentos",1
"2.5.2","100 a 500mA","Minas Gerais",,"1035","equipamentos",1
"2.5.2","100 a 500mA","Espírito Santo",,"172","equipamentos",1
"2.5.2","100 a 500mA","Rio de Janeiro",,"1116","equipamentos",1
"2.5.2","100 a 500mA","São Paulo",,"2260","equipamentos",1
"2.5.2","100 a 500mA","Paraná",,"439","equipamentos",1
"2.5.2","100 a 500mA","Santa Catarina",,"274","equipamentos",1
"2.5.2","100 a 500mA","Rio Grande do Sul",,"512","equipamentos",1
"2.5.2","100 a 500mA","Mato Grosso do Sul",,"123","equipamentos",1
"2.5.2","100 a 500mA","Mato Grosso",,"155","equipamentos",1
"2.5.2","100 a 500mA","Goiás",,"307","equipamentos",1
"2.5.2","100 a 500mA","Distrito Federal",,"102","equipamentos",1
"2.5.3","Mais de 500mA","Rondônia",,"16","equipamentos",1
"2.5.3","Mais de 500mA","Acre",,"12","equipamentos",1
"2.5.3","Mais de 500mA","Amazonas",,"35","equipamentos",1
"2.5.3","Mais de 500mA","Roraima",,"2","equipamentos",1
"2.5.3","Mais de 500mA","Pará",,"59","equipamentos",1
"2.5.3","Mais de 500mA","Amapá",,"3","equipamentos",1
"2.5.3","Mais de 500mA","Tocantins",,"11","equipamentos",1
"2.5.3","Mais de 500mA","Maranhão",,"42","equipamentos",1
"2.5.3","Mais de 500mA","Piauí",,"36","equipamentos",1
"2.5.3","Mais de 500mA","Ceará",,"66","equipamentos",1
"2.5.3","Mais de 500mA","Rio Grande do Norte",,"29","equipamentos",1
"2.5.3","Mais de 500mA","Paraíba",,"47","equipamentos",1
"2.5.3","Mais de 500mA","Pernambuco",,"71","equipamentos",1
"2.5.3","Mais de 500mA","Alagoas",,"14","equipamentos",1
"2.5.3","Mais de 500mA","Sergipe",,"18","equipamentos",1
"2.5.3","Mais de 500mA","Bahia",,"135","equipamentos",1
"2.5.3","Mais de 500mA","Minas Gerais",,"308","equipamentos",1
"2.5.3","Mais de 500mA","Espírito Santo",,"60","equipamentos",1
"2.5.3","Mais de 500mA","Rio de Janeiro",,"285","equipamentos",1
"2.5.3","Mais de 500mA","São Paulo",,"688","equipamentos",1
"2.5.3","Mais de 500mA","Paraná",,"167","equipamentos",1
"2.5.3","Mais de 500mA","Santa Catarina",,"131","equipamentos",1
"2.5.3","Mais de 500mA","Rio Grande do Sul",,"238","equipamentos",1
"2.5.3","Mais de 500mA","Mato Grosso do Sul",,"66","equipamentos",1
"2.5.3","Mais de 500mA","Mato Grosso",,"54","equipamentos",1
"2.5.3","Mais de 500mA","Goiás",,"110","equipamentos",1
"2.5.3","Mais de 500mA","Distrito Federal",,"32","equipamentos",1
"2.6","Raio X para densitometria óssea","Rondônia",,"10","equipamentos",1
"2.6","Raio X para densitometria óssea","Acre",,"3","equipamentos",1
"2.6","Raio X para densitometria óssea","Amazonas",,"7","equipamentos",1
"2.6","Raio X para densitometria óssea","Roraima",,"1","equipamentos",1
"2.6","Raio X para densitometria óssea","Pará",,"27","equipamentos",1
"2.6","Raio X para densitometria óssea","Amapá",,"3","equipamentos",1
"2.6","Raio X para densitometria óssea","Tocantins",,"5","equipamentos",1
"2.6","Raio X para densitometria óssea","Maranhão",,"16","equipamentos",1
"2.6","Raio X para densitometria óssea","Piauí",,"21","equipamentos",1
"2.6","Raio X para densitometria óssea","Ceará",,"41","equipamentos",1
"2.6","Raio X para densitometria óssea","Rio Grande do Norte",,"11","equipamentos",1
"2.6","Raio X para densitometria óssea","Paraíba",,"24","equipamentos",1
"2.6","Raio X para densitometria óssea","Pernambuco",,"32","equipamentos",1
"2.6","Raio X para densitometria óssea","Alagoas",,"12","equipamentos",1
"2.6","Raio X para densitometria óssea","Sergipe",,"12","equipamentos",1
"2.6","Raio X para densitometria óssea","Bahia",,"60","equipamentos",1
"2.6","Raio X para densitometria óssea","Minas Gerais",,"118","equipamentos",1
"2.6","Raio X para densitometria óssea","Espírito Santo",,"28","equipamentos",1
"2.6","Raio X para densitometria óssea","Rio de Janeiro",,"167","equipamentos",1
"2.6","Raio X para densitometria óssea","São Paulo",,"403","equipamentos",1
"2.6","Raio X para densitometria óssea","Paraná",,"67","equipamentos",1
"2.6","Raio X para densitometria óssea","Santa Catarina",,"53","equipamentos",1
"2.6","Raio X para densitometria óssea","Rio Grande do Sul",,"114","equipamentos",1
"2.6","Raio X para densitometria óssea","Mato Grosso do Sul",,"20","equipamentos",1
"2.6","Raio X para densitometria óssea","Mato Grosso",,"19","equipamentos",1
"2.6","Raio X para densitometria óssea","Goiás",,"44","equipamentos",1
"2.6","Raio X para densitometria óssea","Distrito Federal",,"40","equipamentos",1
"2.7","Ressonância magnética","Rondônia",,"7","equipamentos",1
"2.7","Ressonância magnética","Acre",,"2","equipamentos",1
"2.7","Ressonância magnética","Amazonas",,"17","equipamentos",1
"2.7","Ressonância magnética","Roraima",,"1","equipamentos",1
"2.7","Ressonância magnética","Pará",,"19","equipamentos",1
"2.7","Ressonância magnética","Amapá",,"2","equipamentos",1
"2.7","Ressonância magnética","Tocantins",,"11","equipamentos",1
"2.7","Ressonância magnética","Maranhão",,"10","equipamentos",1
"2.7","Ressonância magnética","Piauí",,"8","equipamentos",1
"2.7","Ressonância magnética","Ceará",,"20","equipamentos",1
"2.7","Ressonância magnética","Rio Grande do Norte",,"7","equipamentos",1
"2.7","Ressonância magnética","Paraíba",,"5","equipamentos",1
"2.7","Ressonância magnética","Pernambuco",,"27","equipamentos",1
"2.7","Ressonância magnética","Alagoas",,"4","equipamentos",1
"2.7","Ressonância magnética","Sergipe",,"4","equipamentos",1
"2.7","Ressonância magnética","Bahia",,"47","equipamentos",1
"2.7","Ressonância magnética","Minas Gerais",,"104","equipamentos",1
"2.7","Ressonância magnética","Espírito Santo",,"31","equipamentos",1
"2.7","Ressonância magnética","Rio de Janeiro",,"200","equipamentos",1
"2.7","Ressonância magnética","São Paulo",,"399","equipamentos",1
"2.7","Ressonância magnética","Paraná",,"60","equipamentos",1
"2.7","Ressonância magnética","Santa Catarina",,"40","equipamentos",1
"2.7","Ressonância magnética","Rio Grande do Sul",,"78","equipamentos",1
"2.7","Ressonância magnética","Mato Grosso do Sul",,"13","equipamentos",1
"2.7","Ressonância magnética","Mato Grosso",,"18","equipamentos",1
"2.7","Ressonância magnética","Goiás",,"26","equipamentos",1
"2.7","Ressonância magnética","Distrito Federal",,"39","equipamentos",1
"2.8","Tomógrafo","Rondônia",,"21","equipamentos",1
"2.8","Tomógrafo","Acre",,"6","equipamentos",1
"2.8","Tomógrafo","Amazonas",,"31","equipamentos",1
"2.8","Tomógrafo","Roraima",,"3","equipamentos",1
"2.8","Tomógrafo","Pará",,"52","equipamentos",1
"2.8","Tomógrafo","Amapá",,"8","equipamentos",1
"2.8","Tomógrafo","Tocantins",,"13","equipamentos",1
"2.8","Tomógrafo","Maranhão",,"44","equipamentos",1
"2.8","Tomógrafo","Piauí",,"40","equipamentos",1
"2.8","Tomógrafo","Ceará",,"55","equipamentos",1
"2.8","Tomógrafo","Rio Grande do Norte",,"29","equipamentos",1
"2.8","Tomógrafo","Paraíba",,"35","equipamentos",1
"2.8","Tomógrafo","Pernambuco",,"60","equipamentos",1
"2.8","Tomógrafo","Alagoas",,"22","equipamentos",1
"2.8","Tomógrafo","Sergipe",,"21","equipamentos",1
"2.8","Tomógrafo","Bahia",,"122","equipamentos",1
"2.8","Tomógrafo","Minas Gerais",,"298","equipamentos",1
"2.8","Tomógrafo","Espírito Santo",,"57","equipamentos",1
"2.8","Tomógrafo","Rio de Janeiro",,"363","equipamentos",1
"2.8","Tomógrafo","São Paulo",,"1024","equipamentos",1
"2.8","Tomógrafo","Paraná",,"166","equipamentos",1
"2.8","Tomógrafo","Santa Catarina",,"96","equipamentos",1
"2.8","Tomógrafo","Rio Grande do Sul",,"212","equipamentos",1
"2.8","Tomógrafo","Mato Grosso do Sul",,"35","equipamentos",1
"2.8","Tomógrafo","Mato Grosso",,"54","equipamentos",1
"2.8","Tomógrafo","Goiás",,"88","equipamentos",1
"2.8","Tomógrafo","Distrito Federal",,"64","equipamentos",1
"2.9","Ultrassom doppler colorido","Rondônia",,"70","equipamentos",1
"2.9","Ultrassom doppler colorido","Acre",,"26","equipamentos",1
"2.9","Ultrassom doppler colorido","Amazonas",,"97","equipamentos",1
"2.9","Ultrassom doppler colorido","Roraima",,"10","equipamentos",1
"2.9","Ultrassom doppler colorido","Pará",,"209","equipamentos",1
"2.9","Ultrassom doppler colorido","Amapá",,"15","equipamentos",1
"2.9","Ultrassom doppler colorido","Tocantins",,"53","equipamentos",1
"2.9","Ultrassom doppler colorido","Maranhão",,"144","equipamentos",1
"2.9","Ultrassom doppler colorido","Piauí",,"144","equipamentos",1
"2.9","Ultrassom doppler colorido","Ceará",,"293","equipamentos",1
"2.9","Ultrassom doppler colorido","Rio Grande do Norte",,"121","equipamentos",1
"2.9","Ultrassom doppler colorido","Paraíba",,"141","equipamentos",1
"2.9","Ultrassom doppler colorido","Pernambuco",,"379","equipamentos",1
"2.9","Ultrassom doppler colorido","Alagoas",,"105","equipamentos",1
"2.9","Ultrassom doppler colorido","Sergipe",,"107","equipamentos",1
"2.9","Ultrassom doppler colorido","Bahia",,"737","equipamentos",1
"2.9","Ultrassom doppler colorido","Minas Gerais",,"1100","equipamentos",1
"2.9","Ultrassom doppler colorido","Espírito Santo",,"181","equipamentos",1
"2.9","Ultrassom doppler colorido","Rio de Janeiro",,"1278","equipamentos",1
"2.9","Ultrassom doppler colorido","São Paulo",,"2815","equipamentos",1
"2.9","Ultrassom doppler colorido","Paraná",,"512","equipamentos",1
"2.9","Ultrassom doppler colorido","Santa Catarina",,"409","equipamentos",1
"2.9","Ultrassom doppler colorido","Rio Grande do Sul",,"658","equipamentos",1
"2.9","Ultrassom doppler colorido","Mato Grosso do Sul",,"156","equipamentos",1
"2.9","Ultrassom doppler colorido","Mato Grosso",,"171","equipamentos",1
"2.9","Ultrassom doppler colorido","Goiás",,"343","equipamentos",1
"2.9","Ultrassom doppler colorido","Distrito Federal",,"264","equipamentos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Rondônia",,"3381","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Acre",,"1369","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Amazonas",,"5310","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Roraima",,"725","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Pará",,"13720","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Amapá",,"1093","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Tocantins",,"2697","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Maranhão",,"12064","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Piauí",,"7731","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Ceará",,"15796","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Rio Grande do Norte",,"6851","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Paraíba",,"8149","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Pernambuco",,"19204","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Alagoas",,"5929","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Sergipe",,"3317","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Bahia",,"29106","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Minas Gerais",,"44012","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Espírito Santo",,"7684","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Rio de Janeiro",,"42593","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","São Paulo",,"95585","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Paraná",,"26793","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Santa Catarina",,"15557","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Rio Grande do Sul",,"31055","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Mato Grosso do Sul",,"5710","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Mato Grosso",,"6000","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Goiás",,"15271","leitos",1
"3","Número de leitos para internação em estabelecimentos de saúde","Distrito Federal",,"5294","leitos",1
"3.1","Esfera administrativa",,,,"",""
"3.1.1","Público","Rondônia",,"2264","leitos",1
"3.1.1","Público","Acre",,"985","leitos",1
"3.1.1","Público","Amazonas",,"4515","leitos",1
"3.1.1","Público","Roraima",,"671","leitos",1
"3.1.1","Público","Pará",,"5830","leitos",1
"3.1.1","Público","Amapá",,"852","leitos",1
"3.1.1","Público","Tocantins",,"2128","leitos",1
"3.1.1","Público","Maranhão",,"8354","leitos",1
"3.1.1","Público","Piauí",,"5016","leitos",1
"3.1.1","Público","Ceará",,"7387","leitos",1
"3.1.1","Público","Rio Grande do Norte",,"3706","leitos",1
"3.1.1","Público","Paraíba",,"4048","leitos",1
"3.1.1","Público","Pernambuco",,"10074","leitos",1
"3.1.1","Público","Alagoas",,"2157","leitos",1
"3.1.1","Público","Sergipe",,"884","leitos",1
"3.1.1","Público","Bahia",,"13241","leitos",1
"3.1.1","Público","Minas Gerais",,"11088","leitos",1
"3.1.1","Público","Espírito Santo",,"2035","leitos",1
"3.1.1","Público","Rio de Janeiro",,"16649","leitos",1
"3.1.1","Público","São Paulo",,"23809","leitos",1
"3.1.1","Público","Paraná",,"6512","leitos",1
"3.1.1","Público","Santa Catarina",,"3509","leitos",1
"3.1.1","Público","Rio Grande do Sul",,"4440","leitos",1
"3.1.1","Público","Mato Grosso do Sul",,"1599","leitos",1
"3.1.1","Público","Mato Grosso",,"2352","leitos",1
"3.1.1","Público","Goiás",,"5171","leitos",1
"3.1.1","Público","Distrito Federal",,"3616","leitos",1
"3.1.1.1","Federal","Rondônia",,"0","leitos",1
"3.1.1.1","Federal","Acre",,"5","leitos",1
"3.1.1.1","Federal","Amazonas",,"321","leitos",1
"3.1.1.1","Federal","Roraima",,"4","leitos",1
"3.1.1.1","Federal","Pará",,"568","leitos",1
"3.1.1.1","Federal","Amapá",,"1","leitos",1
"3.1.1.1","Federal","Tocantins",,"0","leitos",1
"3.1.1.1","Federal","Maranhão",,"520","leitos",1
"3.1.1.1","Federal","Piauí",,"0","leitos",1
"3.1.1.1","Federal","Ceará",,"429","leitos",1
"3.1.1.1","Federal","Rio Grande do Norte",,"491","leitos",1
"3.1.1.1","Federal","Paraíba",,"369","leitos",1
"3.1.1.1","Federal","Pernambuco",,"663","leitos",1
"3.1.1.1","Federal","Alagoas",,"193","leitos",1
"3.1.1.1","Federal","Sergipe",,"115","leitos",1
"3.1.1.1","Federal","Bahia",,"632","leitos",1
"3.1.1.1","Federal","Minas Gerais",,"1645","leitos",1
"3.1.1.1","Federal","Espírito Santo",,"321","leitos",1
"3.1.1.1","Federal","Rio de Janeiro",,"4877","leitos",1
"3.1.1.1","Federal","São Paulo",,"90","leitos",1
"3.1.1.1","Federal","Paraná",,"638","leitos",1
"3.1.1.1","Federal","Santa Catarina",,"264","leitos",1
"3.1.1.1","Federal","Rio Grande do Sul",,"1741","leitos",1
"3.1.1.1","Federal","Mato Grosso do Sul",,"417","leitos",1
"3.1.1.1","Federal","Mato Grosso",,"24","leitos",1
"3.1.1.1","Federal","Goiás",,"318","leitos",1
"3.1.1.1","Federal","Distrito Federal",,"833","leitos",1
"3.1.1.2","Estadual","Rondônia",,"601","leitos",1
"3.1.1.2","Estadual","Acre",,"948","leitos",1
"3.1.1.2","Estadual","Amazonas",,"3832","leitos",1
"3.1.1.2","Estadual","Roraima",,"475","leitos",1
"3.1.1.2","Estadual","Pará",,"1726","leitos",1
"3.1.1.2","Estadual","Amapá",,"835","leitos",1
"3.1.1.2","Estadual","Tocantins",,"1430","leitos",1
"3.1.1.2","Estadual","Maranhão",,"1163","leitos",1
"3.1.1.2","Estadual","Piauí",,"2603","leitos",1
"3.1.1.2","Estadual","Ceará",,"1527","leitos",1
